Item_Iden,Item_Weig,Item_Fat_,Item_Visib,Item_Type,Item_MRP,Outlet_Ide,Outlet_Est,Outlet_Siz,Lo_Outlet_,Typ_Item_O,Item_Sales
FDN08,15.316021008913259,Low Fat,0.05525245638756113,Canned,119.31272601873258,OUT013,2005,Very High,Tier 2,Hypermarket,422.0515643060619
FDN12,10.805399785045331,NoFat,0.07922810033505089,Meat,110.40462299402657,OUT018,1992,Small,Tier 2, Supermarket ,60.0
FDX13,13.666283492790884,LF,0.039757920580799876,Breakfast,168.23529766496452,OUT004,2000,High,Tier 3,DCO,224.32467426773064
FDX02,19.832483673775243,No Fat,0.038588447217594316,Fruits and Veggies,150.59123628438056,OUT015,1999,Small,Tier 3,Hypermarket,38.817574856618194
FDA07,8.079898624032067,reg,0.20021631889126923,Fruits and Veggies,148.1572377040008,OUT059,1992,Mid-Size,Tier 2,Grocery Store,968.378500759835
DRC10,16.775213508073488,low fat,0.0285471150035003,Vegetables,228.4425450568717,OUT044,2000,Medium,Tier 1,Supermarket,1640.1867588623118
FDN03,14.796994776710243,Regular,0.04208893637755553,Meat,116.92086181975313,OUT027,2000,High ,Tier 1,Grocery Store,1121.7737172642871
FDA16,15.804680526579242,Regular,0.06998118949502279,Seafood,144.74331055847244,OUT019,1997,High,Tier 1,DCO,60.0
FDA17,13.368535750485378,Low Fat,0.04254595181965089,Meat,180.7953994032796,OUT004,1997,Small,Rural Area,Grocery Store,914.5134752972052
FDN03,16.281335553439323,reg,0.1978691931954127,Frozen Foods,133.34345775701829,OUT058,1992,High,Tier 1,Grocery Store,1660.0473997593294
FDN11,5.22501319735719,Low Fat,0.016494773116085486,Baking Goods,172.38138827422105,OUT021,2003,Very High,Tier 1,DCO,1376.87487103895
FDA13,17.53982809622341,reg,0.250971590738676,Breakfast,,OUT006,1991, Small ,Rural,Supermarket,1348.011002621194
FDA07,5.525614118375328,LF,0.12999656443718358,Meat,155.2921433519886,OUT006,1992,Very High,Tier 3,Grocery Store,1184.6885845124655
FDX15,12.380026899240782,Low Fat,0.16283728666998665,Others,143.17485619033573,OUT054,2001,High,Rural,Hypermarket,1224.1691879694172
FDN19,22.229368118735678,Low Fat,0.08924724096202268,Hard Drinks,183.83572396067754,OUT006,2000,High,Tier 2,Supermarket,1230.6860406132923
FDA10,17.03623297111472,Regular,0.1058860776241907,Others,73.59101367658506,OUT058,1990,MEDIUM,Tier 2,DCO,60.0
FDX07,,No Fat,0.04704505013109493,Frozen Foods,174.3246599618001,OUT028,1994,Small,Tier 2,Supermarket,457.65389476958075
FDA16,13.070234766532838,Low Fat,0.21200686301357416,Meat,116.48718333159945,OUT051,2003,Small,Zone C,Supermarket,443.505080589024
FDN16,6.607564908020937,No Fat,0.02675665998660554,Meat,91.5690218823039,OUT038,1991,Tiny,Tier 1,Shopping Complex,1006.0210281735367
FDA19,19.661890894976242,Low Fat,0.07270703243435324,Seafood,105.96419360971939,OUT053,2001,High,Tier 3,Shopping Complex,1890.4136062870207
FDN11,3.5964579667863212,Regular,0.1430522342739028,Frozen Foods,81.28705612816842,OUT026,1991,Small,Rural,DCO,60.0
FDN15,16.62801996089692,Low Fat,0.018348468660560162,Dairy,133.69353772263162,OUT033,2001,High,Rural ,Supermarket,60.0
FDN16,11.344470508299043,LF,0.1028336271395843,Baking Goods,91.10932630952975,OUT051,2005,Mega,Tir 3,Shopping Complex,
FDA01,15.62312667848963,Low Fat,0.043870041001888495,Starchy Foods,200.32749882160596,OUT016,1994,Medium,Tier 1,Supermarket,566.541800067699
FDN17,11.719658987263589,low fat,0.08017988082961557,Breads,38.79858273519912,OUT054,2007,V. High,Tier 2,Hyper Mkt,222.24891231860227
FDA09,14.128344437992537,reg,0.16248570109649169,Frozen Foods,148.81829069199364,OUT010,1993,MEDIUM,Tier 1,Shopping Complex,1043.4681399423544
FDN07,18.77548995987059,LF,0.053263170746531904,Household,163.81489275378135,OUT057,1997,High,THIRD TIER,Grocery Store,
FDX08,9.189304244816551,,0.2167938399150205,Others,180.52972604422695,OUT015,1997,High,Tier 1,Hypermarket,1083.7031355938973
FDX12,15.666139498439655,LF,0.06522865789017929,Baking Goods,154.72592175000304,OUT042,2003,Very High,Rural,Hypermarket,635.5152942932814
FDX03,11.89667908253968,LF,0.059509848613150236,Fruits and Veggies,152.05290570417313,OUT020,2004,Medium,Rural,Supermarket,
FDX01,18.809386166620396,reg,0.01561867140604467,Baking Goods,142.74624710659356,OUT048,1996,Small,Tier_2,Supermarket,505.69327574717147
FDX02,9.848184577762037,No Fat,0.12928753052926098,Health and Hygiene,77.22652855053015,OUT010,1998,Very High,Rural,Hypermarket,1152.633012805264
FDX06,9.51325164869363,No Fat,0.0667811383274854,Baking Goods,225.89660412541812,OUT002,2001,Very High,Tier 2,Supermarket,1133.3232199550218
FDN12,12.84300850198044,No Fat,0.20620908975299795,Breakfast,219.30450541740083,OUT042,2004,Medium,Tier 1,GroceryStore,1197.6560373906354
FDN03,19.52516907382472,LF,0.02637305336402145,Breads,64.3525140079882,OUT052,2001, High ,Tier 2,Hypermarket,730.3920221866267
FDX17,8.636671783853613, low fat ,0.05765550650971877,Meat,178.46025269813188,OUT037,2004,High,Tier 2,Grocery Store,1589.8692941028319
DRC03,9.92518792886528,LF,0.07193610296133635,Hard Drinks,237.54273166813414,OUT003,1999,Small,Tier 1,Hypermarket,916.1831446058823
FDN15,11.145603446052556,low fat,0.0935684423627444,Breakfast,119.40309019517767,OUT055,2006,High,Tier 2,Shopping Complex,805.878063780285
FDN18,16.537584738531418,low fat,0.2416074243933774,Baking Goods,205.38936585939786,OUT027,2001,Medium,Tier 2,Shopping Complex,1249.758580444103
DRC11,16.079251960599496,No Fat,0.057418264876506385,Breakfast,320.0,OUT028,2001,Medium,Rural,DCO,1966.3319511140978
DRC13,6.301789066486447,Low Fat,0.07095146472588426,Meat,170.1063498516636,OUT029,1994,Very High,Tier 3,Supermarket,1357.8537604362625
FDA08,5.154346392292562,LF,0.0658672347361849,Seafood,124.13668129653638,OUT024,1994,,Rural,Shopping Complex,120.70334230481774
FDA16,14.54897422896353,Low Fat,0.05927492566229783,Meat,184.40459856815545,OUT055,2001,Large,Tier 3,Grocery Store,433.9002963846094
FDN19,9.701160468034686,Regular,0.055644079354429415,Snack Foods,220.84134866313613,OUT012,2003,Small,Tier 3,Supermarket,511.75531754369433
FDN10,15.19042996840848,LF,0.029939033985110577,Breads,191.35779349150192,OUT011,1999,High,Tier 1,Supermarket,1318.7099881829554
FDX11,18.859170770704,Low Fat ,0.23984754966148242,Drinks,94.53435211440706,OUT041,1997,HIGH,Tier 3,DCO,790.2388056171943
FDN10,9.987656012922809,low fat,,Breakfast,,OUT058,2004,Small,Rural,Grocery Store,898.4213488387231
DRC09,19.795800453632577,low fat,0.12370505322755802,Breads,250.101059479495,OUT013,1998,High,Rural,,1924.4143887197295
FDX04,,Low Fat,0.12901576147679109,Household,149.92959804199927,OUT003,2003,Medium,Tier 3,Dist. Center,1219.5727520945902
FDN15,8.760692488246685,low fat,0.05570044162729835,Meat,140.30384224490538,OUT033,2003,High,Tier 1,Supermarket,919.6889487239208
FDN08,11.426689320605481,low fat ,0.046223829443224514,Hard Drinks,89.1843964324039,OUT010,1997,Small,Tier 1,DCO,220.3896823224468
FDA03,15.802875617721622,reg,0.01283746190854103,Health and Hygiene,89.80574549631547,OUT057,1991,Med, Tier 1 ,Supermarket,
FDA23,14.032444311904817,No Fat,0.09947561708777605,Breads,156.64732292029288,OUT011,1997,Very High,Tier 1,DCO,512.8878863750931
FDA07,12.793964148131534,Regular,0.07946375419212492,Health and Hygiene,202.17463062303966,OUT006,1999,Mid-Size,Tier 1,Supermarket,876.0011728556016
DRC08,12.914701352446961,Regular,0.10060795183117222,Seafood,,OUT058,1999,Very High,Rural,Supermarket,1914.1770103855197
DRC07,5.767224447214944,low fat,0.06957772965802635,Breads,105.6897405103635,OUT013,1996, Medium ,Tier 3, Grocery Store ,60.0
FDN03,21.34293399671726,LF,0.11540124125671164,Frozen Foods,185.6938402907169,OUT054,1990,Very High,Tier 2,Grocery Store,643.4335754734138
FDX10,15.976458501857834,reg,0.08646876878978378,Others,163.02825645291773,OUT049,2007,Very High,Rural,DCO,620.2404568629672
FDX05,7.840513733145059,No Fat,0.025385517974518833,Hard Drinks,157.08057515427748,OUT046,1993,High, Tier 3 ,Supermarket,824.7430711552034
FDN16,17.969563017245605,low fat,0.1387758121679734,Breads,94.02374858600658,OUT056,1993,Small,Tier 3,Grocery Store,234.93471857813415
DRC06,5.8357752267994485,Regular,0.03747152797773202,Baking Goods,214.648217354361,OUT002,1990,High,Tier 1,DCO,1208.8594987835459
FDN17,19.116177177106323,LF,0.26056258044278446,Baking Goods,159.05638584913268,OUT046,2005,Medium,Rural,DCO,609.5696793216674
FDX07,5.9262944520156795,reg,0.06479740203611468,Meat,303.3497131336977,OUT013,2005,Medium,Tier 3,Grocery Store,1284.0549567054281
FDN10,11.568555754613612,low fat,0.08478289955422112,Breakfast,128.2954789592829,OUT053,1990,Very High,Tier 3,Hypermarket,785.1888686990688
FDN02,18.731105039130952,low fat,0.04395580932580376,Breads,62.096488521833166,OUT055,1997,,Tier 1,Grocery Store,768.0753720543128
FDN09,13.871364275736893,reg,0.09052435227833885,Starchy Foods,159.6621468174294,OUT047,1992,Medium,Tier 3,Hypermarket,575.1686479360005
FDN14,15.86647978970485,No Fat,0.045609148290550856,Meat,152.20885991936794,OUT056,1995,Medium,Tier 2,Supermarket,60.0
FDA17,14.265777182175016,REGULAR,0.041182025764631196,Meat,184.6285455975204,OUT022,2002,Small,Tier 3,Shopping Complex,658.042332479326
DRC02,9.447403447031238,low fat,0.03611801908521993,Meat,159.1272512485675,OUT002,1999,Small,Tier 1,Shopping Complex,630.5843969257849
FDN06,17.299744693039106,reg,0.08112065453856944,Household,175.47416876057326,OUT015,1992,High,Tier 3,Supermarket,697.412135761348
FDA20,21.100520239571523,No Fat,0.11327310281777436,Household,168.69374685204977,OUT029,1996,High,Tier 3,DCO,662.9146036607251
DRC12,4.165219207563213,reg,0.05595630436265096,Meat,137.2224456139723,OUT053,2000,Very High,Tier 3,Grocery Store,323.3765310344949
FDX06,7.373704429426533,Low Fat,0.05421195759278951,Snack Foods,260.9259593673704,OUT019,1994,High,Tier 3,Grocery Store,1667.6598565239206
FDN16,14.19715555488441,No Fat,0.0295528229449934,Household,212.8145466691785,OUT007,1990,Medium,Tier 3,Hypermarket,572.6547768435996
FDA05,13.784701196043905,reg,0.1686957977696009,Baking Goods,149.49714115088457,OUT004,1993,Medium,Tier 1,Supermarket,1094.127087939706
FDN11,10.681858715766902,,0.18939762629388415,Breads,208.1028898561394,OUT019,1997,Small,Tier 1,Supermarket,1606.2368548568484
FDA20,20.082145795715483,Regular,0.026200569682671183,Breads,178.2268637960449,OUT039,1995,Very High,Tier 2, Grocery Store ,761.5428466202629
FDN02,17.99008900430139,low fat,0.059953635264455456,Baking Goods,139.28353203842892,OUT039,2002,Small,Rural,Big Box Store,1002.2031774365264
FDX10,15.403564898745557,Regular,0.09167664758960405,Hard Drinks,43.14107920759798,OUT055,2004,Very High,Tier 3, Supermarket ,917.6807682151783
FDX05,15.002899195213782,Regular,0.08418016884825305,Meat,139.3002808920435,OUT055,2005,Small,Tier 1,Shopping Complex ,1462.2161950111768
FDA23,6.350506051123523, LF ,0.1022090216210109,Meat,220.98661164646143,OUT040,2004,High,Tier 1,Supermarket,853.4282994233241
FDX03,13.43306127884264,Regular,0.14249299793869175,Health and Hygiene,141.3249541580469,OUT001,2004,High,Tier 1,Shopping Complex,763.6960390303359
FDX05,15.33227327781729,low fat,0.03678548881308873,Health and Hygiene,133.8781900782102,OUT053,1997,High,Rural,Hyper Mkt,642.6028603948838
FDN18,13.19652697421758,low fat,0.05585186961390235,Starchy Foods,94.50957731023652,OUT004,2006,Very High,Tier 3,Supermarket,1313.6756962240433
FDX11,16.41839796943116,Low Fat,0.10979454145715839,Vegetables,189.8285178349047,OUT009,1999,Medium,Tier 2,Grocery Store,1341.1393706467652
DRC02,12.655815633369818,Regular,0.03938731135898115,Drinks,192.54855764426833,OUT058,1996,Very High,Tier 1,Shopping Complex,813.5249641932409
FDA14,18.340444838979284,low fat,0.06663934259997036,Baking Goods,206.13054566728965,OUT010,2005,High,Rural,Hypermarket,825.7941387204721
FDN03,10.392290853700246,LF,0.06520074733906574,Starchy Foods,101.52982933578005,OUT031,1994,Very High,Tier 3,Hypermarket,75.00540011543433
DRC09,14.995026395841263,No Fat,0.09190788526502956,Health and Hygiene,140.0322906956859,OUT016,1994,Very High,Tier 1,Hypermarket,162.27816667022296
FDA05,13.558127079353595,Regular,0.03458854876475562,Hard Drinks,64.54290351820065,OUT006,2006,HIGH,Tier 2,Shopping Complex,605.6427146662579
FDN01,,No Fat,0.1369564063816753,Others,183.69920174788103,OUT035,1992, Small ,Tier 1 ,Shopping Complex,957.4273489456659
FDN04,12.205529337974486,Low Fat,0.015250183837015173,Baking Goods,92.64262930315238,OUT024,1994,Very High,Tier 3,DCO,613.4200368331394
FDN04,12.97483601686833,Low Fat,0.023168525087845684,Vegetables,132.79154057958664,OUT058,2005,Very High,Rural,Hypermarket,1053.1646711931714
FDN17,18.096738433497702,low fat ,0.06719591274910099,Seafood,144.5116010446611,OUT053,1998,High,Tier 1,Shopping Complex,
FDA20,10.132271267280645,reg,0.027233250805994615,Household,233.96341971188986,OUT014,1990,Small,Rural,Supermarket,1300.613768184227
DRC06,8.258393994701304,Low Fat,0.12434566353053085,Drinks,190.5616972333954,OUT054,2000,Very High,Rural,Shopping Complex,1562.3889709300015
FDA21,10.051780568068988,LOW FAT,0.0594559978937598,Canned,135.0981279693508,OUT004,2000,Small,Rural,Dist. Center,614.9573490087245
DRC12,14.720739846094396,No Fat,0.35,Soft Drinks,83.63419427799204,OUT010,1998,High, Tier 3 ,Shopping Complex,972.7366308789484
FDA19,,No Fat,0.026706156203907566,Meat,102.65059937845126,OUT051,2004,High,Tier 2,DCO,379.8478152036562
FDX08,22.4076602771636,regular ,0.046587909516362325,Fruits and Veggies,149.71442200818728,OUT055,1997,Small,Tier 2,Supermarket ,541.5058258640195
FDX11,,reg,0.03573247017942144,Others,31.545586345774495,OUT056,2005,Medium,Tier 1 ,Shopping Complex,60.0
FDN06,13.741990908918588,low fat ,0.075684652416638,Meat,65.71884473564694,OUT048,2003,Medium,Tier 2,Grocery Store,789.5985557245555
FDN06,16.228870455307312,Low Fat,0.0565483801575543,Vegetables,130.58663010967396,OUT016,1993,Medium,Tier 2,DCO,582.6794611829721
FDN02,11.278092666853944,reg,0.1315536804014216,Meat,243.24799368055648,OUT036,1994,Very High,Rural,Shopping Complex,1411.9136304288224
DRC09,11.294891598374232,Low Fat,0.12321833553648444,Baking Goods,166.87264582261778,OUT011,1993,Very High,Tier 3,Supermarket,1146.7464597982244
DRC06,7.236095564475623,No Fat,0.03267044005423879,Drinks,194.1357771135174,OUT054,1996,Very High,Tier 1,Hypermarket,1638.044860122089
FDA05,12.293586330355167,reg,0.15789836886801414,Meat,76.9009740793655,OUT045,1997,Small,Rural,Grocery Store,123.483043110052
FDN06,11.628817509654812,Low Fat,0.06851429261773907,Meat,153.9001598892478,OUT012,2001,Very High,Tier 2,DCO,560.700640138293
FDN11,15.403797042948518,low fat,0.018548948212129275,Snack Foods,211.81798845664972,OUT059,1996,Very High,Rural ,Grocery Store,1374.8596745835112
FDA03,19.648990702300782,LF,0.1440802078108692,Frozen Foods,101.34977341963614,OUT011,1994,Medium,Tier 2,Grocery Store,654.8609587462994
FDN06,0.1691488513085459,Low Fat,0.022710612927733697,Health and Hygiene,128.1423285631056,OUT023,2006,High,Tier 1,Grocery Store,324.5304822771008
FDA24,11.773916853339434,Regular,0.11707235829081791,Health and Hygiene,109.55593734507194,OUT040,2003,Small,Rural Area,DCO,1054.3837352048465
FDN05,8.446812812941891,Regular,0.06528354480119523,Baking Goods,237.12321241866238,OUT053,1992,Small,Tier 3 ,Grocery Store,722.0503188416965
FDA04,11.509563065419954,LF,0.037117244794026304,Canned,91.23575100920714,OUT023,2005,Very High,Tier 2,Hypermarket,60.0
FDA16,12.256255358155395,No Fat,0.03925268513279391,Canned,164.45624467927854,OUT055,2000,Small,Tier 3,Shopping Complex,1389.238714553686
FDX14,16.659779528150395,low fat,0.09078755845903255,Breads,212.29273056567865,OUT033,2001,Medium,Tier 3,Hypermarket,1478.767638788086
FDA12,9.777803990865289,reg,0.048657970514790545,Dairy,222.17229508163103,OUT009,2001,Small,Rural,Grocery Store,1153.1013253351434
FDX07,7.164511481429645,Low Fat,0.14501046785031543,Meat,52.52419887897672,OUT041,1995,Small,Rural ,Hypermarket,436.18575901103395
DRC13,15.489862833732314,low fat,0.06532702144308274,Snack Foods,223.52610466947988,OUT043,1997,High,Tier 3,Hypermarket,1167.8848290577293
DRC09,3.5,Zero Fat,0.04856822025953576,Meat,126.89935104616154,OUT056,2002, Very High , Tier 1 ,Hypermarket,1484.5546695737748
FDN14,4.886892273422081,No Fat,0.20539819156921085,Meat,129.62709178877262,OUT034,2004,Small,Tier 3,Supermarket,1349.5214063107865
FDA01,11.861587348183694,low fat,0.06715260681185352,Snack Foods,257.64869796731205,OUT014,2000,Mid-Size,Rural,Hypermarket,2089.9761377186614
FDN12,7.484514472527465,LF,0.6868852639468332,Meat,166.4766254142866,OUT008,2004,Small,Tier 2,DCO,706.0542681487315
FDA19,14.590394468073281,low fat,0.028016219816426702,Meat,184.0444405156461,OUT012,2004,Small,Tier 2,Supermarket,1004.2712351748391
FDX01,19.015764827054106,Regular,0.05249800105305524,Meat,161.25099882530634,OUT040,2006,Small,Tier 1,Grocery Store,782.7014172923336
FDA01,7.035958949320898,reg,0.03418119982948109,Breads,200.3417735960638,OUT018,2001,Very High,Rural,Supermarket,481.8912314853318
FDA23,12.11978782014564,NoFat,0.35,Health and Hygiene,115.6072484185843,OUT011,2004,High,Zone A,Grocery Store,884.369823830737
FDA20,11.461308623310588,reg,,Breads,113.69443910400776,OUT009,2002,High,tier-3,Hypermarket,33.853186275617304
DRC07,17.338934720867343,low fat,0.17639347985015164,Breads,173.85110614744926,OUT050,2006,High,Rural,DCO,2057.87571690618
FDA10,14.17727798278271,LF,0.09933868765416085,Baking Goods,221.5056816616744,OUT026,2003,Medium,Rural ,Shopping Complex,1827.034930717628
FDN01,9.173813561915154,LF,0.010892297185550886,Health and Hygiene,228.15355277877816,OUT011,1998,Very High,Rural,Grocery Store,724.7429680445977
DRC05,16.23409355524395,No Fat,0.052087197170973466,Meat,183.02947279844662,OUT056,1994,Large,Tier 1,Grocery Store,1531.723920916841
FDN10,16.793617020421188,LF,0.012150989577590534,Meat,99.07989004292148,OUT021,2000,Very High,Tier 3,Supermarket,97.56627239787895
FDX17,9.46144973300218,reg ,0.0317890065930603,Seafood,151.22234045183595,OUT051,1995,Small,Tier 2,,152.12315464831397
FDN07,14.58026845743406,Low Fat,0.037809539506083054,Soft Drinks,237.98874570932253,OUT046,1990,Very High,Tier 3,DCO,575.4550058244748
FDN13,0.3401694003932035,Low Fat,0.08579816009257435,Drinks,228.76892272071586,OUT004,1992,Medium,Tier 2,Grocery Store,1764.7567048591914
DRC14,15.89037535101022,No Fat,0.021866033507956996,Others,146.97758297646,OUT004,2002,Very High,Tier 3,Grocery Store,991.5496968669786
DRC01,18.180325625374564,low fat,0.05472235542298166,Soft Drinks,170.44945100338106,OUT040,1993,Very High,,Supermarket,913.7910461491441
FDA10,13.741867561904897,,0.06721165069381649,Canned,167.50568007904204,OUT002,1998,Very High,Tier 3,Shopping Complex,1234.3457039465031
FDA04,9.85396709788565,Regular,0.03488638525353508,Dairy,178.83104039487048,OUT054,2000,Medium,Tier 1,Shopping Complex,
DRC14,10.351770235778611,LF,0.09586836059432026,Canned,107.81900223055456,OUT031,2000,Medium ,Tier 1,Grocery Store ,203.05940517035987
FDN19,4.014265513730621,Regular,0.08460436134998639,Meat,162.80878779785024,OUT057,1997,Very High,Tier 2,Hypermarket,122.10621544600963
FDN04,23.436824102790712,low fat,0.11034389517785471,Starchy Foods,243.73338367555786,OUT010,1994,Medium,Tier 3,DCO,1154.5355824460376
FDA10,15.689086670121151,low fat,0.0824263342245122,Breads,150.32893630987047,OUT026,1996,Small,Tier 2,Shopping Complex,780.1755621882319
